model,fold,candidate,params,inner_weighted_log_loss,inner_fold_log_losses,selected
spline_logistic__context_diet_labels,3,5,"{""C"": 10.0}",0.733319885052522,"[0.7185256326303568, 0.7587271249048967, 0.7227290414009603]",False
spline_logistic__context_diet_labels,4,0,"{""C"": 0.0001}",0.6836439421423992,"[0.6816164779895236, 0.6814916020023774, 0.6876885076171895]",False
spline_logistic__context_diet_labels,4,1,"{""C"": 0.001}",0.6696719628818112,"[0.669198055391186, 0.6653120260490444, 0.6743061276352477]",True
spline_logistic__context_diet_labels,4,2,"{""C"": 0.01}",0.6765076388679315,"[0.6805759186891043, 0.670565631154375, 0.678205600650567]",False
spline_logistic__context_diet_labels,4,3,"{""C"": 0.1}",0.713888073023061,"[0.7196435082928333, 0.705444949280717, 0.7163254951630602]",False
spline_logistic__context_diet_labels,4,4,"{""C"": 1.0}",0.7419240122119076,"[0.7434291759106211, 0.7283513593436926, 0.753430819878588]",False
spline_logistic__context_diet_labels,4,5,"{""C"": 10.0}",0.7504261036277284,"[0.750292765836355, 0.7353910670905077, 0.7649365751226576]",False
spline_logistic__context_diet_labels,5,0,"{""C"": 0.0001}",0.6818343346603537,"[0.6846990063930849, 0.6824906430871585, 0.6782587833289536]",False
spline_logistic__context_diet_labels,5,1,"{""C"": 0.001}",0.6654445437211577,"[0.6683606369853871, 0.6668067193159206, 0.6611831924497893]",False
spline_logistic__context_diet_labels,5,2,"{""C"": 0.01}",0.664928691065577,"[0.6621815732991774, 0.6678262228904425, 0.6651988470723545]",True
spline_logistic__context_diet_labels,5,3,"{""C"": 0.1}",0.6932184922937327,"[0.6859803598128568, 0.6941567938504878, 0.6999273127724952]",False
spline_logistic__context_diet_labels,5,4,"{""C"": 1.0}",0.719501613771422,"[0.7102239842537273, 0.7159056111874399, 0.7323984540782598]",False
spline_logistic__context_diet_labels,5,5,"{""C"": 10.0}",0.7275162547192398,"[0.7186775290534356, 0.7233303928403296, 0.7404836045654782]",False
spline_logistic__symptoms_diet_labels,1,0,"{""C"": 0.0001}",0.6803924013227141,"[0.6807383440718574, 0.6795011277864308, 0.6809108314474541]",False
spline_logistic__symptoms_diet_labels,1,1,"{""C"": 0.001}",0.663941178813898,"[0.6656631357860476, 0.6646235937000126, 0.66141894275141]",False
spline_logistic__symptoms_diet_labels,1,2,"{""C"": 0.01}",0.660986574236156,"[0.6636114241762725, 0.6619050424400542, 0.6572632093712449]",True
