encoded_column,feature,mdi,training_constant,mdi_scaled,rank,model,fold,test_weight_sum,representation
categorical__wholegrain_Never,wholegrain,0.026653665459777157,False,16.480455075232104,13.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__legumes_At least once/week,legumes,0.012759785085817196,False,7.88961147553118,19.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__legumes_At least twice/week,legumes,0.008600565681136959,False,5.317889073961,28.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__legumes_Less than once/month or never,legumes,0.00212712148869121,False,1.315238618374608,50.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__legumes_One to three times/month,legumes,0.002762263089932596,False,1.7079584355219328,47.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_ingredients_Almost always,label_ingredients,0.0011777102879079284,False,0.7282000864307222,62.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_ingredients_Always,label_ingredients,0.003329082926365781,False,2.0584336399242926,46.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_ingredients_Never,label_ingredients,0.01045993006385553,False,6.467568513891071,25.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_ingredients_Rarely,label_ingredients,0.002037495267270644,False,1.2598210654712936,53.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_ingredients_Sometimes,label_ingredients,0.00028027394855272827,False,0.17329857406861032,83.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_nutrition_Almost always,label_nutrition,0.001311802783385974,False,0.8111119602586071,59.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_nutrition_Always,label_nutrition,0.007228886629722436,False,4.46975450805717,30.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_nutrition_Never,label_nutrition,0.0063535616337037385,False,3.928524848861377,34.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_nutrition_Rarely,label_nutrition,0.0017467901688647963,False,1.080072718226203,56.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_nutrition_Sometimes,label_nutrition,0.0010628442937205163,False,0.6571763144945773,63.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_warnings_Almost always,label_warnings,0.0003005070240800328,False,0.18580905945624784,82.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_warnings_Always,label_warnings,0.01073725522374352,False,6.639043797306135,23.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_warnings_Never,label_warnings,0.028828225064205844,False,17.825025559291188,9.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_warnings_Rarely,label_warnings,0.0005220648600950439,False,0.3228023735098549,75.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_warnings_Sometimes,label_warnings,0.0009125680613256741,False,0.5642577363502022,67.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_health_Almost always,label_health,0.0020375904031720753,False,1.2598798897614067,52.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_health_Always,label_health,0.005420107659167407,False,3.3513529654910252,37.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_health_Never,label_health,0.009236424223102984,False,5.711052188838683,26.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_health_Rarely,label_health,0.0020412915009390947,False,1.2621683470683558,51.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_health_Sometimes,label_health,0.0003353918749486803,False,0.20737900894085137,79.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_brand_Almost always,label_brand,0.0037078348519117327,False,2.2926229713330426,44.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_brand_Always,label_brand,0.006640542076069302,False,4.105970172282776,32.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_brand_Never,label_brand,0.006137073232886099,False,3.7946660604944213,35.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_brand_Rarely,label_brand,0.0006167245232255541,False,0.3813321966598158,72.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_brand_Sometimes,label_brand,0.0003125927265805975,False,0.19328187318289095,80.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_discounts_Almost always,label_discounts,0.0018343661842061612,False,1.1342225907335797,55.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_discounts_Always,label_discounts,0.010974709063045061,False,6.7858659046427805,22.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_discounts_Never,label_discounts,0.004439443141074345,False,2.744989928531006,41.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_discounts_Rarely,label_discounts,0.0012488582795490638,False,0.772192207578345,61.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__label_discounts_Sometimes,label_discounts,0.006974483950733339,False,4.312452619188427,31.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__oil_Butter,oil,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__oil_Lard,oil,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__oil_Margarine,oil,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__oil_None,oil,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__oil_Olive oil,oil,0.00044273896321443186,False,0.2737537020685367,77.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__oil_Other,oil,0.0,False,0.0,84.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
categorical__oil_Vegetable oil,oil,0.00097811660578164,False,0.6047876155813955,65.0,rf_complete_modern,4,2760460.2584929466,"Modern coding, complete cohort"
numeric__age,age,0.14937868116626477,False,100.0,1.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__teeth_remaining,teeth_remaining,0.1283705562721367,False,85.93632991661967,2.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__fruit_days,fruit_days,0.03350700023580247,False,22.430911810305627,7.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__fruit_portions,fruit_portions,0.03591668724357747,False,24.044051643219884,5.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__vegetable_days,vegetable_days,0.028834810453922905,False,19.3031630944904,8.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__vegetable_portions,vegetable_portions,0.022558312687580663,False,15.10142713234448,11.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__water,water,0.04176147967498158,False,27.956786971829867,4.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__soda_frequency,soda_frequency,0.04994935265889689,False,33.438073136621924,3.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric__juice_frequency,juice_frequency,0.03563254844121487,False,23.853837885711645,6.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_age,age,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_teeth_remaining,teeth_remaining,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_days,fruit_days,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_fruit_portions,fruit_portions,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_days,vegetable_days,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_vegetable_portions,vegetable_portions,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_water,water,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_soda_frequency,soda_frequency,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
numeric_missing__missingindicator_juice_frequency,juice_frequency,0.0,True,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__sex_Female,sex,0.02140407285531802,False,14.328733316030812,12.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__sex_Male,sex,0.022793689793764203,False,15.258997880958573,10.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_01 Arica and Parinacota,region,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_02 Tarapaca,region,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_03 Antofagasta,region,0.0003391409606565058,False,0.2270343786735054,83.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_04 Atacama,region,0.0003768635150636479,False,0.25228734925312596,82.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_05 Coquimbo,region,0.002089357341786438,False,1.3986984792434307,68.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_06 Valparaiso,region,0.010551942272968007,False,7.063887691727075,23.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_07 Metropolitan,region,0.011670781929100522,False,7.812883229374913,19.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_08 O'Higgins,region,0.009636847452253967,False,6.451287008972686,24.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_09 Maule,region,0.0017049023779007863,False,1.1413291137596524,72.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_10 Biobio,region,0.008331456900007058,False,5.577406919755702,29.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_11 La Araucania,region,0.0009087515952528685,False,0.6083542766329485,81.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_12 Los Rios,region,0.00022877261687906082,False,0.15314944213788262,86.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_13 Los Lagos,region,0.002466846270773899,False,1.6514045053244213,62.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_14 Aysen,region,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__region_15 Magallanes and Antarctica,region,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__rural_Rural,rural,0.002385568329009987,False,1.5969938349869008,64.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__rural_Urban,rural,0.0025018746187900178,False,1.6748538675377151,61.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__education_High,education,0.018842019828020504,False,12.613593640613644,14.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__education_Intermediate,education,0.012328904397515904,False,8.253456451254456,17.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__education_Low,education,0.004517861245837982,False,3.0244350870988157,51.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__indigenous_No,indigenous,0.0018321611766038556,False,1.2265211891679395,71.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__indigenous_Yes,indigenous,0.0010618519397132494,False,0.710845705306076,78.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__born_chile_No,born_chile,0.00033429841663153354,False,0.2237925880865458,84.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__born_chile_Yes,born_chile,0.00011790162268215819,False,0.07892801152189094,87.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__fish_Less than once/month or never,fish,0.00824594065965888,False,5.5201589646388705,31.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__fish_Less than three times/month,fish,0.00715285436273567,False,4.788403744691147,37.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__fish_More than once/week,fish,0.0012338500302748628,False,0.8259880329921615,76.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__fish_Once/week,fish,0.009627023998798652,False,6.444710800521373,25.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/month,dairy_frequency,0.0009143247973702542,False,0.6120851986586843,80.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_frequency_At least once/week,dairy_frequency,0.008617621384831669,False,5.768976749259082,26.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_frequency_At least three times/day,dairy_frequency,0.0013675517035668056,False,0.9154932235910309,75.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_frequency_Every other day,dairy_frequency,0.0050929118470549265,False,3.4093967139703834,46.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_frequency_Less than three times/day,dairy_frequency,0.008210323112670347,False,5.496315169319183,32.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_frequency_Never,dairy_frequency,0.004796341881575752,False,3.2108610439780367,48.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_frequency_Once/day,dairy_frequency,0.01230092248211267,False,8.234724249855455,18.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_type_Full fat,dairy_type,0.007317912983397358,False,4.898900516635444,35.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_type_No dairy,dairy_type,0.004728065125136539,False,3.165153881546192,50.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__dairy_type_Reduced fat,dairy_type,0.013397540389328848,False,8.968843669477053,16.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__wholegrain_At least once/month,wholegrain,0.0019797773996806716,False,1.3253413299834238,69.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__wholegrain_At least once/week,wholegrain,0.005250489344936895,False,3.5148853263022715,44.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__wholegrain_Daily,wholegrain,0.011657215246946661,False,7.803801155515417,20.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__wholegrain_Every other day,wholegrain,0.0024283006727762006,False,1.6256005567979273,63.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__wholegrain_More than once/day,wholegrain,0.00026849431092454336,False,0.179740715896198,85.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__wholegrain_Never,wholegrain,0.023157512573964416,False,15.502555246279842,9.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__legumes_At least once/week,legumes,0.011112628414225185,False,7.439233180708271,22.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__legumes_At least twice/week,legumes,0.00844248331272846,False,5.651732393681814,28.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__legumes_Less than once/month or never,legumes,0.0033489897034146023,False,2.2419462250353086,54.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__legumes_One to three times/month,legumes,0.004743620402375427,False,3.175567199643152,49.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_ingredients_Almost always,label_ingredients,0.0028173813386285027,False,1.8860665502145106,57.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_ingredients_Always,label_ingredients,0.005590150100323296,False,3.742267676135943,42.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_ingredients_Never,label_ingredients,0.00659426169796081,False,4.414459711704858,39.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_ingredients_Rarely,label_ingredients,0.0050274718504254,False,3.365588590804073,47.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_ingredients_Sometimes,label_ingredients,0.0026523628109643292,False,1.7755966181092049,59.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_nutrition_Almost always,label_nutrition,0.0026876402323969878,False,1.7992127199232204,58.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_nutrition_Always,label_nutrition,0.007770714107786455,False,5.202023506377943,34.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_nutrition_Never,label_nutrition,0.007796911718526059,False,5.219561223631214,33.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_nutrition_Rarely,label_nutrition,0.006375442416410214,False,4.267973426083524,40.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_nutrition_Sometimes,label_nutrition,0.002159228494507405,False,1.445472993635613,65.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_warnings_Almost always,label_warnings,0.0030425556242194424,False,2.0368071270042543,55.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_warnings_Always,label_warnings,0.020171154332067752,False,13.503368870700102,13.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_warnings_Never,label_warnings,0.01504044008066466,False,10.068665731439962,15.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_warnings_Rarely,label_warnings,0.001920873030868729,False,1.2859084146891862,70.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_warnings_Sometimes,label_warnings,0.0026275476609342496,False,1.7589843747580542,60.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_health_Almost always,label_health,0.0021528452681770192,False,1.4411998093495093,67.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_health_Always,label_health,0.0066607371627023645,False,4.458961018198228,38.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_health_Never,label_health,0.008293083791141617,False,5.551718442279635,30.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_health_Rarely,label_health,0.0029345756613868125,False,1.964521067179932,56.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_health_Sometimes,label_health,0.0016429129592526938,False,1.0998309440314729,74.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_brand_Almost always,label_brand,0.005229579279222801,False,3.50088730091415,45.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_brand_Always,label_brand,0.008592109515736374,False,5.751898094596909,27.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_brand_Never,label_brand,0.007172132828486427,False,4.801309512502351,36.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_brand_Rarely,label_brand,0.0010215170661614704,False,0.6838439449230904,79.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_brand_Sometimes,label_brand,0.0038430697127124517,False,2.57270293371713,53.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_discounts_Almost always,label_discounts,0.005529125962892162,False,3.7014157038500106,43.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_discounts_Always,label_discounts,0.011353526078416686,False,7.600499609298152,21.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_discounts_Never,label_discounts,0.006289854093560512,False,4.21067721608791,41.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_discounts_Rarely,label_discounts,0.0016540534462396528,False,1.1072888268431167,73.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__label_discounts_Sometimes,label_discounts,0.004306988318943115,False,2.883268405716647,52.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__oil_Butter,oil,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__oil_Lard,oil,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__oil_Margarine,oil,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__oil_None,oil,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__oil_Olive oil,oil,0.0011641375388902146,False,0.7793197327766472,77.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__oil_Other,oil,0.0,False,0.0,88.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
categorical__oil_Vegetable oil,oil,0.0021576233879985417,False,1.4443984718254514,66.0,rf_complete_modern,5,2793890.080402851,"Modern coding, complete cohort"
